,name,link,category,rating
1064,Microcystis aeruginosa,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/microcystis-aeruginosa.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Texture Enhancer', 'Plant Extracts', 'Emollients']",Good
1065,milk protein,https://www.paulaschoice.com/ingredient-dictionary/emollients/milk-protein.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Skin-Replenishing']",Good
1066,milk vetch root,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/milk-vetch-root.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1067,millet seed extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/millet-seed-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Skin-Softening']",Average
1068,mimosa oil or extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/mimosa-oil-or-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1069,mineral oil,https://www.paulaschoice.com/ingredient-dictionary/emollients/mineral-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Emollients'],Good
1070,mint,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/mint.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1071,mixed fruit extracts,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/mixed-fruit-extracts.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Good
1072,montan wax,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/montan-wax.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Texture Enhancer'],Good
1073,montmorillonite,https://www.paulaschoice.com/ingredient-dictionary/absorbent/montmorillonite.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Absorbent'],Good
1074,Morinda citrifolia,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/morinda-citrifolia.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants', 'Plant Extracts']",Good
1075,Moringa oleifera seed oil,https://www.paulaschoice.com/ingredient-dictionary/emollients/moringa-oleifera-seed-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Antioxidants', 'Plant Extracts']",Best
1076,Morus alba (white mulberry) root extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/morus-alba-root-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1077,Morus bombycis root extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/morus-bombycis-root-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Good
1078,Morus nigra root extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/morus-nigra-root-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Good
1079,mucopolysaccharide,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/mucopolysaccharide.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Best
1080,Mucor miehei extract,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/mucor-miehei-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],Average
1081,mugwort extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/mugwort-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Average
1082,mulberry extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/mulberry-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Antioxidants']",Best
1083,murumuru seed butter,https://www.paulaschoice.com/ingredient-dictionary/emollients/murumuru-seed-butter.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Plant Extracts']",Good
1084,Myrciaria dubia (camu camu) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/myrciaria-dubia-camu-camu-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1085,myristamidopropyl PG-dimonium chloride phosphate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/myristamidopropyl-pg-dimonium-chloride-phosphate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Softening', 'Cleansing Agents', 'Emulsifiers']",Good
1086,myristic acid,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/myristic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1087,myristoyl hexapeptide-16,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/myristoyl-hexapeptide-16.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Restoring'],Best
1088,myristoyl pentapeptide-17,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/myristoyl-pentapeptide-17.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Restoring'],Best
1089,myristoyl tripeptide-31,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/myristoyl-tripeptide-31.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Restoring'],Best
1090,myristyl alcohol,https://www.paulaschoice.com/ingredient-dictionary/emollients/myristyl-alcohol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Thickeners/Emulsifiers']",Good
1091,myristyl myristate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/myristyl-myristate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Emollients']",Good
1092,myristyl nicotinate,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/myristyl-nicotinate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],Best
1093,myrrh,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/myrrh.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1094,myrtle extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/myrtle-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1095,Myrtus communis extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/myrtus-communis-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts', 'Sensitizing']",Poor
1096,N6-furfuryladenine,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/n6-furfuryladenine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Skin-Restoring']",Average
1097,N-acetyl-L tyrosine,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/n-acetyl-l-tyrosine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Skin-Replenishing']",Average
1098,NaPCA,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/napca.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Good
1099,Narcissus poeticus wax,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/narcissus-poeticus-wax.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1100,Nardostachys jatamansi,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/nardostachys-jatamansi.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Antioxidants']",Good
1101,Nasturtium officinale extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/nasturtium-officinale-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Average
1102,natto gum,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/natto-gum.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Good
1103,natural moisturizing factor (NMF),https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/natural-moisturizing-factor-%28nmf%29.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Best
1104,neem extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/neem-extract-or-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Antioxidants']",Best
1105,neem oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/neem-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing']",Poor
1106,neopentyl glycol dicaprylate/dicaprate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/neopentyl-glycol-dicaprylate%2Fdicaprate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Emollients']",Good
1107,neopentyl glycol diheptanoate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/neopentyl-glycol-diheptanoate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Skin-Softening']",Good
1108,neroli,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/neroli.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1109,neroli oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/neroli-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Fragrance: Synthetic and Fragrant Plant Extracts', 'Sensitizing']",Poor
1110,nettle extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/nettle-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Average
1111,N-hydroxysuccinimide,https://www.paulaschoice.com/ingredient-dictionary/skin-softening/n-hydroxysuccinimide.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Softening'],Best
1112,niacin,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/niacin.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Restoring', 'Vitamins']",Best
1113,niacinamide,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/niacinamide.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Skin-Restoring', 'Antioxidants', 'Vitamins']",Best
1114,nicotinamide,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/nicotinamide.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Restoring', 'Vitamins']",Best
1115,nicotinic acid,https://www.paulaschoice.com/ingredient-dictionary/skin-restoring/nicotinic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Restoring', 'Vitamins']",Best
1116,noni juice,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/noni-juice.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts', 'Antioxidants']",Good
1117,nonoxynols,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/nonoxynols.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1118,nylon-12,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/nylon-12.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Absorbent']",Good
1119,Nymphaea tetragona,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/nymphaea-tetragona.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1120,oak root extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/oak-root-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Antioxidants']",Poor
1121,oat beta-glucan,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/oat-beta-glucan.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants']",Best
1122,oat bran extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/oat-bran-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants', 'Plant Extracts']",Best
1123,oat kernel extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/oat-kernel-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Best
1124,oatmeal,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/oatmeal.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Best
1125,octinoxate,https://www.paulaschoice.com/ingredient-dictionary/sunscreen-actives/octinoxate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sunscreen Actives'],Best
1126,octisalate,https://www.paulaschoice.com/ingredient-dictionary/sunscreen-actives/octisalate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sunscreen Actives'],Best
1127,octocrylene,https://www.paulaschoice.com/ingredient-dictionary/sunscreen-actives/octocrylene.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sunscreen Actives'],Best
1128,octyldodecanol,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/octyldodecanol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Emollients']",Good
1129,octyldodecyl myristate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/octyldodecyl-myristate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Skin-Softening', 'Emollients']",Good
1130,octyldodecyl neopentanoate,https://www.paulaschoice.com/ingredient-dictionary/emollients/octyldodecyl-neopentanoate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Skin-Softening']",Good
1131,octyl methoxycinnamate,https://www.paulaschoice.com/ingredient-dictionary/sunscreen-actives/octyl-methoxycinnamate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sunscreen Actives'],Best
1132,octyl palmitate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/octyl-palmitate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Emollients']",Good
1133,octyl salicylate,https://www.paulaschoice.com/ingredient-dictionary/sunscreen-actives/octyl-salicylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sunscreen Actives'],Best
1134,octyl stearate,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/octyl-stearate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Emollients']",Good
1135,o-cymen-5-ol,https://www.paulaschoice.com/ingredient-dictionary/preservatives/o-cymen-5-ol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Preservatives'],Good
1136,Oenothera biennis oil,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/oenothera-biennis-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Emollients', 'Plant Extracts']",Best
1137,Olea europaea fruit oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/olea-europaea-fruit-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Emollients', 'Plant Extracts', 'Skin-Replenishing']",Good
1138,Olea europaea oil unsaponifiables,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/olea-europaea-oil-unsaponifiables.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Skin-Replenishing', 'Emollients']",Best
1139,oleanolic acid,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/oleanolic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants']",Best
1140,oleic acid,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/oleic-acid.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Texture Enhancer']",Best
1141,oleth-10,https://www.paulaschoice.com/ingredient-dictionary/texture-enhancer/oleth-10.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Texture Enhancer', 'Cleansing Agents']",Good
1142,oleths,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/oleths.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1143,oleyl erucate,https://www.paulaschoice.com/ingredient-dictionary/skin-softening/oleyl-erucate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Softening'],Good
1144,olibanum extract,https://www.paulaschoice.com/ingredient-dictionary/fragrance-synthetic-and-fragrant-plant-extracts/olibanum-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Fragrance: Synthetic and Fragrant Plant Extracts', 'Sensitizing']",Poor
1145,olive oil/olive fruit oil,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/olive-oil%2Folive-fruit-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts', 'Skin-Replenishing', 'Emollients']",Good
1146,Optunia ficus-indica stem extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/optunia-ficus-indica-stem-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1147,orange blossom,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/orange-blossom.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Sensitizing', 'Fragrance: Synthetic and Fragrant Plant Extracts']",Poor
1148,Orbignya martiana,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/orbignya-martiana.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Good
